work_year,job_title,job_category,salary_in_usd,experience_level,work_setting,company_location,company_size
2023,Data Engineer,Data Engineering,230000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,100000,Senior,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,186030,Senior,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,110200,Senior,Remote,United States,M
2023,Research Engineer,Data Science and Research,130000,Mid-level,Remote,United States,M
2023,Research Engineer,Data Science and Research,100000,Mid-level,Remote,United States,M
2023,Data Scientist,Data Science and Research,242000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,106200,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,220000,Executive,Remote,United States,M
2023,Data Scientist,Data Science and Research,120000,Executive,Remote,United States,M
2023,Data Scientist,Data Science and Research,258000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,171000,Senior,In-person,United States,M
2023,Research Analyst,Data Science and Research,91200,Entry-level,In-person,United States,M
2023,Research Analyst,Data Science and Research,58200,Entry-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,192000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,178000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,210000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,130000,Senior,Remote,United States,M
2023,Research Engineer,Data Science and Research,160000,Entry-level,In-person,United States,M
2023,Research Engineer,Data Science and Research,150000,Entry-level,In-person,United States,M
2023,Applied Scientist,Data Science and Research,260000,Senior,In-person,United States,L
2023,Applied Scientist,Data Science and Research,136000,Senior,In-person,United States,L
2023,Data Architect,Data Architecture and Modeling,206000,Senior,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,134000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,180000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,135000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,200000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,120000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,212000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,93300,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,106700,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,57700,Mid-level,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,266400,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,173300,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,125000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,165600,Senior,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,65800,Senior,In-person,United States,L
2023,Data Scientist,Data Science and Research,210400,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,170500,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,212000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,93300,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,170000,Mid-level,Remote,United States,M
2023,Data Engineer,Data Engineering,160000,Mid-level,Remote,United States,M
2023,Data Scientist,Data Science and Research,185400,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,81536,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,193000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,158000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,170000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,100000,Senior,Remote,United States,M
2023,Applied Scientist,Data Science and Research,222200,Mid-level,In-person,United States,L
2023,Applied Scientist,Data Science and Research,136000,Mid-level,In-person,United States,L
2023,Data Engineer,Data Engineering,148000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,99000,Mid-level,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,95000,Mid-level,Remote,United States,M
2023,Data Analyst,Data Analysis,75000,Mid-level,Remote,United States,M
2023,Data Analyst,Data Analysis,115000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,105000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,195800,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,161900,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,90000,Mid-level,Remote,United States,M
2023,Data Analyst,Data Analysis,80000,Mid-level,Remote,United States,M
2023,Data Analyst,Data Analysis,192500,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,140000,Senior,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,100000,Mid-level,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,75000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,169000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,91000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,150000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,120000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,133000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,58400,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,166000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,73100,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,166000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,73100,Mid-level,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,336300,Senior,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,179000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,296400,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,159600,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,212000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,93300,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M
2023,Head of Data,Leadership and Management,258500,Senior,Remote,United States,M
2023,Head of Data,Leadership and Management,226500,Senior,Remote,United States,M
2023,Research Scientist,Data Science and Research,247250,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,118400,Senior,In-person,United States,M
2023,BI Analyst,BI and Visualization,160000,Mid-level,In-person,United States,M
2023,BI Analyst,BI and Visualization,140000,Mid-level,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,212000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,93400,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,219000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,132000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,130500,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,116000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,323300,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,184700,Senior,In-person,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,250000,Senior,In-person,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,200000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,136000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,91000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,185900,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,129300,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,135000,Entry-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,110000,Entry-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,137500,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,81500,Senior,In-person,United States,M
2023,BI Analyst,BI and Visualization,202000,Senior,Remote,United States,M
2023,BI Analyst,BI and Visualization,147000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,140000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,125000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,170625,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,127950,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,85256,Entry-level,In-person,United States,M
2023,Data Analyst,Data Analysis,71615,Entry-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,100000,Entry-level,In-person,United States,L
2023,Research Analyst,Data Science and Research,100000,Mid-level,In-person,United States,S
2023,Data Engineer,Data Engineering,185000,Executive,In-person,United States,M
2023,Data Engineer,Data Engineering,125000,Executive,In-person,United States,M
2023,Data Management Analyst,Data Management and Strategy,60000,Entry-level,Remote,United States,M
2023,Data Management Analyst,Data Management and Strategy,52000,Entry-level,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,300000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,260000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,225000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,170000,Senior,In-person,United States,M
2023,Business Intelligence Analyst,BI and Visualization,100000,Senior,Remote,United States,M
2023,Business Intelligence Analyst,BI and Visualization,80000,Senior,Remote,United States,M
2023,Machine Learning Modeler,Machine Learning and AI,204500,Senior,In-person,United States,M
2023,Machine Learning Modeler,Machine Learning and AI,142200,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,135000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,100000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,297300,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,198200,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,240000,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,190000,Senior,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,185000,Senior,In-person,United States,L
